12 , 104 , 2,2,1
12 , 104 , 2,2,1
12 , 104 , 2,2,1
12 , 105 , 2,2,1
12 , 105 , 2,2,1
12 , 105 , 2,2,1
12 , 106 , 2,2,1
12 , 106 , 2,2,1
12 , 106 , 2,2,1
12 , 107 , 2,2,1
12 , 107 , 2,2,1
12 , 107 , 2,2,1
16 , 306 , 3,10,1,9
16 , 306 , 3,10,1,9
16 , 306 , 3,10,1,9
16 , 306 , 3,10,1,9
16 , 307 , 3,10,1,9
16 , 307 , 3,10,1,9
16 , 307 , 3,10,1,9
16 , 307 , 3,10,1,9
16 , 308 , 3,10,1,9
16 , 308 , 3,10,1,9
16 , 308 , 3,10,1,9
16 , 308 , 3,10,1,9
16 , 309 , 3,10,1,9
16 , 309 , 3,10,1,9
16 , 309 , 3,10,1,9
16 , 309 , 3,10,1,9
16 , 310 , 3,10,1,9
16 , 310 , 3,10,1,9
16 , 310 , 3,10,1,9
16 , 310 , 3,10,1,9
16 , 311 , 3,10,1,9
16 , 311 , 3,10,1,9
16 , 311 , 3,10,1,9
16 , 311 , 3,10,1,9
16 , 312 , 3,10,1,9
16 , 312 , 3,10,1,9
16 , 312 , 3,10,1,9
16 , 312 , 3,10,1,9
16 , 313 , 3,10,1,9
16 , 313 , 3,10,1,9
16 , 313 , 3,10,1,9
16 , 313 , 3,10,1,9
16 , 314 , 3,9,2,9
16 , 314 , 3,9,2,9
16 , 314 , 3,9,2,9
16 , 314 , 3,9,2,9
16 , 315 , 3,9,1,9
16 , 315 , 3,9,1,9
16 , 315 , 3,9,1,9
16 , 315 , 3,9,1,9
16 , 316 , 3,9,1,9
16 , 316 , 3,9,1,9
16 , 316 , 3,9,1,9
16 , 316 , 3,9,1,9
16 , 317 , 3,8,1,9
16 , 317 , 3,8,1,9
16 , 317 , 3,8,1,9
16 , 317 , 3,8,1,9
16 , 328 , 7,1,9
16 , 328 , 7,1,9
16 , 328 , 7,1,9
16 , 333 , 1,7,9
16 , 333 , 1,7,9
16 , 333 , 1,7,9
16 , 334 , 1,7,9
16 , 334 , 1,7,9
16 , 334 , 1,7,9
16 , 335 , 1,7,9
16 , 335 , 1,7,9
16 , 335 , 1,7,9
16 , 336 , 1,7,9
16 , 336 , 1,7,9
16 , 336 , 1,7,9
16 , 337 , 1,7,9
16 , 337 , 1,7,9
16 , 337 , 1,7,9
16 , 338 , 1,7,9
16 , 338 , 1,7,9
16 , 338 , 1,7,9
16 , 339 , 1,6,9
16 , 339 , 1,6,9
16 , 339 , 1,6,9
16 , 340 , 1,6,9
16 , 340 , 1,6,9
16 , 340 , 1,6,9
16 , 341 , 1,6,9
16 , 341 , 1,6,9
16 , 341 , 1,6,9
16 , 342 , 1,6,9
16 , 342 , 1,6,9
16 , 342 , 1,6,9
16 , 343 , 1,6,9
16 , 343 , 1,6,9
16 , 343 , 1,6,9
16 , 344 , 1,6,9
16 , 344 , 1,6,9
16 , 344 , 1,6,9
16 , 345 , 1,6,9
16 , 345 , 1,6,9
16 , 345 , 1,6,9
16 , 346 , 1,6,9
16 , 346 , 1,6,9
16 , 346 , 1,6,9
16 , 347 , 1,6,9
16 , 347 , 1,6,9
16 , 347 , 1,6,9
19 , 337 , 13,11,1,4
19 , 337 , 13,11,1,4
19 , 337 , 13,11,1,4
19 , 337 , 13,11,1,4
19 , 338 , 13,11,1,4
19 , 338 , 13,11,1,4
19 , 338 , 13,11,1,4
19 , 338 , 13,11,1,4
19 , 339 , 13,11,1,4
19 , 339 , 13,11,1,4
19 , 339 , 13,11,1,4
19 , 339 , 13,11,1,4
19 , 340 , 13,11,1,4
19 , 340 , 13,11,1,4
19 , 340 , 13,11,1,4
19 , 340 , 13,11,1,4
19 , 341 , 13,11,1,4
19 , 341 , 13,11,1,4
19 , 341 , 13,11,1,4
19 , 341 , 13,11,1,4
19 , 342 , 13,11,1,4
19 , 342 , 13,11,1,4
19 , 342 , 13,11,1,4
19 , 342 , 13,11,1,4
19 , 343 , 13,11,1,4
19 , 343 , 13,11,1,4
19 , 343 , 13,11,1,4
19 , 343 , 13,11,1,4
19 , 344 , 13,11,1,4
19 , 344 , 13,11,1,4
19 , 344 , 13,11,1,4
19 , 344 , 13,11,1,4
19 , 345 , 13,10,1,8
19 , 345 , 13,10,1,8
19 , 345 , 13,10,1,8
19 , 345 , 13,10,1,8
19 , 346 , 13,10,1,8
19 , 346 , 13,10,1,8
19 , 346 , 13,10,1,8
19 , 346 , 13,10,1,8
19 , 347 , 13,10,1,8
19 , 347 , 13,10,1,8
19 , 347 , 13,10,1,8
19 , 347 , 13,10,1,8
19 , 348 , 13,10,1,8
19 , 348 , 13,10,1,8
19 , 348 , 13,10,1,8
19 , 348 , 13,10,1,8
19 , 349 , 13,10,1,8
19 , 349 , 13,10,1,8
19 , 349 , 13,10,1,8
19 , 349 , 13,10,1,8
19 , 350 , 13,10,1,8
19 , 350 , 13,10,1,8
19 , 350 , 13,10,1,8
19 , 350 , 13,10,1,8
19 , 351 , 13,10,1,8
19 , 351 , 13,10,1,8
19 , 351 , 13,10,1,8
19 , 351 , 13,10,1,8
19 , 352 , 13,10,1,8
19 , 352 , 13,10,1,8
19 , 352 , 13,10,1,8
19 , 352 , 13,10,1,8
19 , 368 , 13,13,7
19 , 368 , 13,13,7
19 , 368 , 13,13,7
19 , 369 , 13,13,7
19 , 369 , 13,13,7
19 , 369 , 13,13,7
19 , 370 , 13,13,7
19 , 370 , 13,13,7
19 , 370 , 13,13,7
19 , 371 , 13,14,7
19 , 371 , 13,14,7
19 , 371 , 13,14,7
19 , 372 , 13,14,7
19 , 372 , 13,14,7
