0 , 1 , 
1 , 1 , 
2 , 1 , 
3 , 1 , 
4 , 1 , 
5 , 1 , 
6 , 1 , 
7 , 1 , 
8 , 1 , 
9 , 1 , 
10 , 1 , 
11 , 1 , 
12 , 1 , 
13 , 1 , 
14 , 1 , 
15 , 1 , 
16 , 2 , 
17 , 2 , 
18 , 2 , 
19 , 2 , 
20 , 2 , 
21 , 2 , 
22 , 2 , 
23 , 2 , 
24 , 2 , 
25 , 2 , 
26 , 2 , 
27 , 2 , 
28 , 2 , 
29 , 2 , 
30 , 2 , 
31 , 2 , 
32 , 3 , 
33 , 3 , 
34 , 3 , 
35 , 3 , 
36 , 3 , 
37 , 3 , 
38 , 3 , 
39 , 3 , 
40 , 3 , 
41 , 3 , 
42 , 3 , 
43 , 3 , 
44 , 3 , 
45 , 3 , 
46 , 3 , 
47 , 3 , 
48 , 4 , 
49 , 4 , 
50 , 4 , 
51 , 4 , 
52 , 4 , 
53 , 4 , 
54 , 4 , 
55 , 4 , 
56 , 4 , 
57 , 4 , 
58 , 4 , 
59 , 4 , 
60 , 4 , 
61 , 4 , 
62 , 4 , 
63 , 4 , 
64 , 5 , 
65 , 5 , 
66 , 5 , 
67 , 5 , 
68 , 5 , 
69 , 5 , 
70 , 5 , 
71 , 5 , 
72 , 5 , 
73 , 5 , 
74 , 5 , 
75 , 5 , 
76 , 5 , 
77 , 5 , 
78 , 5 , 
79 , 5 , 
80 , 6 , 
81 , 6 , 
82 , 6 , 
83 , 6 , 
84 , 6 , 
85 , 6 , 
86 , 6 , 
87 , 6 , 
88 , 6 , 
89 , 6 , 
90 , 6 , 
91 , 6 , 
92 , 6 , 
93 , 6 , 
94 , 6 , 
95 , 6 , 
96 , 7 , 
97 , 7 , 
98 , 7 , 
99 , 7 , 
100 , 7 , 
101 , 7 , 
102 , 7 , 
103 , 7 , 
104 , 7 , 
105 , 7 , 
106 , 7 , 
107 , 7 , 
108 , 7 , 
109 , 7 , 
110 , 7 , 
111 , 7 , 
112 , 8 , 
113 , 8 , 
114 , 8 , 
115 , 8 , 
116 , 8 , 
117 , 8 , 
118 , 8 , 
119 , 8 , 
120 , 8 , 
121 , 8 , 
122 , 8 , 
123 , 8 , 
124 , 8 , 
125 , 8 , 
126 , 8 , 
127 , 8 , 
128 , 9 , 
129 , 9 , 
130 , 9 , 
131 , 9 , 
132 , 9 , 
133 , 9 , 
134 , 9 , 
135 , 9 , 
136 , 9 , 
137 , 9 , 
138 , 9 , 
139 , 9 , 
140 , 9 , 
141 , 9 , 
142 , 9 , 
143 , 9 , 
144 , 10 , 
145 , 10 , 
146 , 10 , 
147 , 10 , 
